Location,new_start,new_end,X,lon,lat,Pod1,Pod2,Pod3,Group,start_date,end_date,Ortho,Scene,order_id_s_h
planet_C003110,11/02/2020,03/01/2021,77,-121.7985622,38.53718525,C003110,,,planet,01/01/2020,12/31/2020,250,250,f6e69bca-9f95-478b-b3e5-f214623f3643
planet_C003129,11/02/2019,05/02/2020,136,-100.7709452,41.08751408,C003129,,,planet,01/01/2020,12/31/2020,225,250,8abeae97-5237-474a-aba5-7e37f8434103
planet_C003129,05/02/2020,11/02/2020,136,-100.7709452,41.08751408,C003129,,,planet,01/01/2020,12/31/2020,225,250,8abeae97-5237-474a-aba5-7e37f8434103
planet_C003129,11/02/2020,03/01/2021,136,-100.7709452,41.08751408,C003129,,,planet,01/01/2020,12/31/2020,225,250,8abeae97-5237-474a-aba5-7e37f8434103
planet_C003136,11/02/2019,05/02/2020,137,-100.770947,41.087509,C003136,,,planet,01/01/2020,12/31/2020,225,250,f7eb2225-8607-4eee-88b7-3105d5051cd2
planet_C003136,05/02/2020,11/02/2020,137,-100.770947,41.087509,C003136,,,planet,01/01/2020,12/31/2020,225,250,f7eb2225-8607-4eee-88b7-3105d5051cd2
planet_C003136,11/02/2020,03/01/2021,137,-100.770947,41.087509,C003136,,,planet,01/01/2020,12/31/2020,225,250,f7eb2225-8607-4eee-88b7-3105d5051cd2
planet_C003142,11/02/2019,05/02/2020,123,-100.771171,41.0875299,C003142,,,planet,01/01/2020,12/31/2020,225,250,0940a648-18bb-46a1-bf50-999e7894aac5
planet_C003142,05/02/2020,11/02/2020,123,-100.771171,41.0875299,C003142,,,planet,01/01/2020,12/31/2020,225,250,0940a648-18bb-46a1-bf50-999e7894aac5
planet_C003142,11/02/2020,03/01/2021,123,-100.771171,41.0875299,C003142,,,planet,01/01/2020,12/31/2020,225,250,0940a648-18bb-46a1-bf50-999e7894aac5
planet_C003151,11/02/2019,05/02/2020,138,-100.7705675,41.08754215,C003151,,,planet,01/01/2020,12/31/2020,225,250,08873b53-1c4c-4e2c-8267-29680c658b09
planet_C003151,05/02/2020,11/02/2020,138,-100.7705675,41.08754215,C003151,,,planet,01/01/2020,12/31/2020,225,250,08873b53-1c4c-4e2c-8267-29680c658b09
planet_C003151,11/02/2020,03/01/2021,138,-100.7705675,41.08754215,C003151,,,planet,01/01/2020,12/31/2020,225,250,08873b53-1c4c-4e2c-8267-29680c658b09
planet_C003163,11/02/2019,05/02/2020,78,-121.7985356,38.53719944,C003163,,,planet,01/01/2020,12/31/2020,250,250,239e0b56-42ec-4fb0-8765-bfc9ffb3f77d
planet_C003163,05/02/2020,11/02/2020,78,-121.7985356,38.53719944,C003163,,,planet,01/01/2020,12/31/2020,250,250,239e0b56-42ec-4fb0-8765-bfc9ffb3f77d
planet_C003163,11/02/2020,03/01/2021,78,-121.7985356,38.53719944,C003163,,,planet,01/01/2020,12/31/2020,250,250,239e0b56-42ec-4fb0-8765-bfc9ffb3f77d
planet_C003165,11/02/2019,05/02/2020,116,-100.7708632,41.08749824,C003165,,,planet,01/01/2020,12/31/2020,225,250,f7f46d24-6f72-4b7a-a9ce-0f6a4a33681a
planet_C003165,05/02/2020,11/02/2020,116,-100.7708632,41.08749824,C003165,,,planet,01/01/2020,12/31/2020,225,250,f7f46d24-6f72-4b7a-a9ce-0f6a4a33681a
planet_C003165,11/02/2020,03/01/2021,116,-100.7708632,41.08749824,C003165,,,planet,01/01/2020,12/31/2020,225,250,f7f46d24-6f72-4b7a-a9ce-0f6a4a33681a
planet_C003179,11/02/2019,05/02/2020,133,-100.7707144,41.08752541,C003179,,,planet,01/01/2020,12/31/2020,225,250,78e8ba9d-405d-41c6-a3a0-0456cb890963
planet_C003179,05/02/2020,11/02/2020,133,-100.7707144,41.08752541,C003179,,,planet,01/01/2020,12/31/2020,225,250,78e8ba9d-405d-41c6-a3a0-0456cb890963
planet_C003179,11/02/2020,03/01/2021,133,-100.7707144,41.08752541,C003179,,,planet,01/01/2020,12/31/2020,225,250,78e8ba9d-405d-41c6-a3a0-0456cb890963
planet_C003182,11/02/2019,05/02/2020,150,-122.1141687,37.61571034,C003182,,,planet,01/01/2020,12/31/2020,246,250,33227a2c-6dd0-4d9c-bfe5-bb0b752fc0ca
planet_C003182,05/02/2020,11/02/2020,150,-122.1141687,37.61571034,C003182,,,planet,01/01/2020,12/31/2020,246,250,33227a2c-6dd0-4d9c-bfe5-bb0b752fc0ca
planet_C003182,11/02/2020,03/01/2021,150,-122.1141687,37.61571034,C003182,,,planet,01/01/2020,12/31/2020,246,250,33227a2c-6dd0-4d9c-bfe5-bb0b752fc0ca
planet_C003208,11/02/2019,05/02/2020,139,-100.770587,41.08750559,C003208,,,planet,01/01/2020,12/31/2020,225,250,2b0140e6-7e0b-4c7c-b72d-37caa380d440
planet_C003208,05/02/2020,11/02/2020,139,-100.770587,41.08750559,C003208,,,planet,01/01/2020,12/31/2020,225,250,2b0140e6-7e0b-4c7c-b72d-37caa380d440
planet_C003208,11/02/2020,03/01/2021,139,-100.770587,41.08750559,C003208,,,planet,01/01/2020,12/31/2020,225,250,2b0140e6-7e0b-4c7c-b72d-37caa380d440
planet_C003214,11/02/2019,05/02/2020,117,-100.7708379,41.08747041,C003214,,,planet,01/01/2020,12/31/2020,225,250,5b6d72f8-2ddd-453c-8378-c8065e2c9907
planet_C003214,05/02/2020,11/02/2020,117,-100.7708379,41.08747041,C003214,,,planet,01/01/2020,12/31/2020,225,250,5b6d72f8-2ddd-453c-8378-c8065e2c9907
planet_C003214,11/02/2020,03/01/2021,117,-100.7708379,41.08747041,C003214,,,planet,01/01/2020,12/31/2020,225,250,5b6d72f8-2ddd-453c-8378-c8065e2c9907
planet_C003257,11/02/2019,05/02/2020,132,-100.7707265,41.08752997,C003257,,,planet,01/01/2020,12/31/2020,225,250,d35f9416-3f9e-44ba-80ba-212a71bd3e15
planet_C003257,05/02/2020,11/02/2020,132,-100.7707265,41.08752997,C003257,,,planet,01/01/2020,12/31/2020,225,250,d35f9416-3f9e-44ba-80ba-212a71bd3e15
planet_C003257,11/02/2020,03/01/2021,132,-100.7707265,41.08752997,C003257,,,planet,01/01/2020,12/31/2020,225,250,d35f9416-3f9e-44ba-80ba-212a71bd3e15
planet_C003290,11/02/2019,05/02/2020,124,-100.7703807,41.08748582,C003290,,,planet,01/01/2020,12/31/2020,225,250,7f2b4f4e-554e-49e7-8197-3ef5c6144650
planet_C003290,05/02/2020,11/02/2020,124,-100.7703807,41.08748582,C003290,,,planet,01/01/2020,12/31/2020,225,250,7f2b4f4e-554e-49e7-8197-3ef5c6144650
planet_C003290,11/02/2020,03/01/2021,124,-100.7703807,41.08748582,C003290,,,planet,01/01/2020,12/31/2020,225,250,7f2b4f4e-554e-49e7-8197-3ef5c6144650
planet_C003291,11/02/2019,05/02/2020,151,-122.1142632,37.61569787,C003291,,,planet,01/01/2020,12/31/2020,246,250,915e1606-04e9-4f31-9f4f-52eef0281ee0
planet_C003291,05/02/2020,11/02/2020,151,-122.1142632,37.61569787,C003291,,,planet,01/01/2020,12/31/2020,246,250,915e1606-04e9-4f31-9f4f-52eef0281ee0
planet_C003291,11/02/2020,03/01/2021,151,-122.1142632,37.61569787,C003291,,,planet,01/01/2020,12/31/2020,246,250,915e1606-04e9-4f31-9f4f-52eef0281ee0
planet_C003310,11/02/2019,05/02/2020,95,-96.44435376,41.1775216,C003310,,,planet,01/01/2020,12/31/2020,229,250,7f3ee8ee-2a2b-4a57-9730-77fb22ead973
planet_C003310,05/02/2020,11/02/2020,95,-96.44435376,41.1775216,C003310,,,planet,01/01/2020,12/31/2020,229,250,7f3ee8ee-2a2b-4a57-9730-77fb22ead973
planet_C003310,11/02/2020,03/01/2021,95,-96.44435376,41.1775216,C003310,,,planet,01/01/2020,12/31/2020,229,250,7f3ee8ee-2a2b-4a57-9730-77fb22ead973
planet_C003341,11/02/2019,05/02/2020,120,-100.7713798,41.08687275,C003341,,,planet,01/01/2020,12/31/2020,225,250,df072e53-bfd8-4a96-abaa-17ca6d91b93e
planet_C003341,05/02/2020,11/02/2020,120,-100.7713798,41.08687275,C003341,,,planet,01/01/2020,12/31/2020,225,250,df072e53-bfd8-4a96-abaa-17ca6d91b93e
planet_C003341,11/02/2020,03/01/2021,120,-100.7713798,41.08687275,C003341,,,planet,01/01/2020,12/31/2020,225,250,df072e53-bfd8-4a96-abaa-17ca6d91b93e
planet_C003344,11/02/2019,05/02/2020,141,-100.771064,41.08688013,C003344,,,planet,01/01/2020,12/31/2020,225,250,61867926-df86-42b2-b917-0c9b9dd0ed8a
planet_C003344,05/02/2020,11/02/2020,141,-100.771064,41.08688013,C003344,,,planet,01/01/2020,12/31/2020,225,250,61867926-df86-42b2-b917-0c9b9dd0ed8a
planet_C003344,11/02/2020,03/01/2021,141,-100.771064,41.08688013,C003344,,,planet,01/01/2020,12/31/2020,225,250,61867926-df86-42b2-b917-0c9b9dd0ed8a
planet_C003363,11/02/2019,05/02/2020,121,-100.7713885,41.08687182,C003363,,,planet,01/01/2020,12/31/2020,225,250,b186a953-3da0-4789-9ec1-0c60e76f46ea
planet_C003363,05/02/2020,11/02/2020,121,-100.7713885,41.08687182,C003363,,,planet,01/01/2020,12/31/2020,225,250,b186a953-3da0-4789-9ec1-0c60e76f46ea
planet_C003363,11/02/2020,03/01/2021,121,-100.7713885,41.08687182,C003363,,,planet,01/01/2020,12/31/2020,225,250,b186a953-3da0-4789-9ec1-0c60e76f46ea
planet_C003366,11/02/2019,05/02/2020,122,-100.7711785,41.08749467,C003366,,,planet,01/01/2020,12/31/2020,225,250,47e31abe-e35e-446d-af7b-e997ac2c08ef
planet_C003366,05/02/2020,11/02/2020,122,-100.7711785,41.08749467,C003366,,,planet,01/01/2020,12/31/2020,225,250,47e31abe-e35e-446d-af7b-e997ac2c08ef
planet_C003366,11/02/2020,03/01/2021,122,-100.7711785,41.08749467,C003366,,,planet,01/01/2020,12/31/2020,225,250,47e31abe-e35e-446d-af7b-e997ac2c08ef
planet_C003415,11/02/2019,05/02/2020,134,-100.771587,41.086858,C003415,,,planet,01/01/2020,12/31/2020,225,250,31b9b555-c171-4e6d-a668-0b4b4bd64514
planet_C003415,05/02/2020,11/02/2020,134,-100.771587,41.086858,C003415,,,planet,01/01/2020,12/31/2020,225,250,31b9b555-c171-4e6d-a668-0b4b4bd64514
planet_C003415,11/02/2020,03/01/2021,134,-100.771587,41.086858,C003415,,,planet,01/01/2020,12/31/2020,225,250,31b9b555-c171-4e6d-a668-0b4b4bd64514
planet_C003607,11/02/2019,05/02/2020,111,-96.6076889,40.8560791,C003607,,,planet,01/01/2020,12/31/2020,201,250,10457171-91eb-4c9b-8427-40d4667093e8
planet_C003607,05/02/2020,11/02/2020,111,-96.6076889,40.8560791,C003607,,,planet,01/01/2020,12/31/2020,201,250,10457171-91eb-4c9b-8427-40d4667093e8
planet_C003607,11/02/2020,03/01/2021,111,-96.6076889,40.8560791,C003607,,,planet,01/01/2020,12/31/2020,201,250,10457171-91eb-4c9b-8427-40d4667093e8
planet_C003614,11/02/2019,05/02/2020,99,-96.44035285,41.17748952,C003614,,,planet,01/01/2020,12/31/2020,250,250,d768af49-a88a-4ff0-8fec-e651e99bbd7c
planet_C003614,05/02/2020,11/02/2020,99,-96.44035285,41.17748952,C003614,,,planet,01/01/2020,12/31/2020,250,250,d768af49-a88a-4ff0-8fec-e651e99bbd7c
planet_C003614,11/02/2020,03/01/2021,99,-96.44035285,41.17748952,C003614,,,planet,01/01/2020,12/31/2020,250,250,d768af49-a88a-4ff0-8fec-e651e99bbd7c
planet_C003721,11/02/2019,05/02/2020,64,-121.2031009,38.02338021,C003721,,,planet,01/01/2020,12/31/2020,250,250,eb6cade2-67ba-47e7-930e-d860f484dd20
planet_C003721,05/02/2020,11/02/2020,64,-121.2031009,38.02338021,C003721,,,planet,01/01/2020,12/31/2020,250,250,eb6cade2-67ba-47e7-930e-d860f484dd20
planet_C003721,11/02/2020,03/01/2021,64,-121.2031009,38.02338021,C003721,,,planet,01/01/2020,12/31/2020,250,250,eb6cade2-67ba-47e7-930e-d860f484dd20
planet_C003725,11/02/2019,05/02/2020,113,-100.7709495,41.08686976,C003725,,,planet,01/01/2020,12/31/2020,225,250,becbe026-5dd5-4bc3-9e3c-384c7b74cdd8
planet_C003725,05/02/2020,11/02/2020,113,-100.7709495,41.08686976,C003725,,,planet,01/01/2020,12/31/2020,225,250,becbe026-5dd5-4bc3-9e3c-384c7b74cdd8
planet_C003725,11/02/2020,03/01/2021,113,-100.7709495,41.08686976,C003725,,,planet,01/01/2020,12/31/2020,225,250,becbe026-5dd5-4bc3-9e3c-384c7b74cdd8
planet_C003733,11/02/2019,05/02/2020,65,-121.2030487,38.02347946,C003733,,,planet,01/01/2020,12/31/2020,250,250,da6235c4-0527-46d1-84f2-6a15672fc2c9
planet_C003733,05/02/2020,11/02/2020,65,-121.2030487,38.02347946,C003733,,,planet,01/01/2020,12/31/2020,250,250,da6235c4-0527-46d1-84f2-6a15672fc2c9
planet_C003733,11/02/2020,03/01/2021,65,-121.2030487,38.02347946,C003733,,,planet,01/01/2020,12/31/2020,250,250,da6235c4-0527-46d1-84f2-6a15672fc2c9
planet_C003737,11/02/2019,05/02/2020,70,-97.12665581,44.41085387,C003737,,,planet,01/01/2020,12/31/2020,234,250,b29fe35e-fbb0-4a92-ad83-19175bdb4501
planet_C003737,05/02/2020,11/02/2020,70,-97.12665581,44.41085387,C003737,,,planet,01/01/2020,12/31/2020,234,250,b29fe35e-fbb0-4a92-ad83-19175bdb4501
planet_C003737,11/02/2020,03/01/2021,70,-97.12665581,44.41085387,C003737,,,planet,01/01/2020,12/31/2020,234,250,b29fe35e-fbb0-4a92-ad83-19175bdb4501
planet_C003748,11/02/2019,05/02/2020,59,-121.7391525,39.45884213,C003748,,,planet,01/01/2020,12/31/2020,250,250,ac2d921c-82d4-450f-9c2e-11c2874ffd78
planet_C003748,05/02/2020,11/02/2020,59,-121.7391525,39.45884213,C003748,,,planet,01/01/2020,12/31/2020,250,250,ac2d921c-82d4-450f-9c2e-11c2874ffd78
planet_C003748,11/02/2020,03/01/2021,59,-121.7391525,39.45884213,C003748,,,planet,01/01/2020,12/31/2020,250,250,ac2d921c-82d4-450f-9c2e-11c2874ffd78
planet_C003751,11/02/2019,05/02/2020,146,-121.4997595,38.09934943,C003751,,,planet,01/01/2020,12/31/2020,250,250,9bf86dd3-fcbf-4254-98f2-a64f27a45d6e
planet_C003751,05/02/2020,11/02/2020,146,-121.4997595,38.09934943,C003751,,,planet,01/01/2020,12/31/2020,250,250,9bf86dd3-fcbf-4254-98f2-a64f27a45d6e
planet_C003751,11/02/2020,03/01/2021,146,-121.4997595,38.09934943,C003751,,,planet,01/01/2020,12/31/2020,250,250,9bf86dd3-fcbf-4254-98f2-a64f27a45d6e
planet_C003755,11/02/2019,05/02/2020,94,-96.44425883,41.17755597,C003755,,,planet,01/01/2020,12/31/2020,229,250,fad8e748-a243-47f4-b9eb-83ad32f032fa
planet_C003755,05/02/2020,11/02/2020,94,-96.44425883,41.17755597,C003755,,,planet,01/01/2020,12/31/2020,229,250,fad8e748-a243-47f4-b9eb-83ad32f032fa
planet_C003755,11/02/2020,03/01/2021,94,-96.44425883,41.17755597,C003755,,,planet,01/01/2020,12/31/2020,229,250,fad8e748-a243-47f4-b9eb-83ad32f032fa
planet_C003757,11/02/2019,05/02/2020,90,-96.46870688,41.16271874,C003757,,,planet,01/01/2020,12/31/2020,250,250,b3e10412-55c9-4de6-a003-f32397eb4004
planet_C003757,05/02/2020,11/02/2020,90,-96.46870688,41.16271874,C003757,,,planet,01/01/2020,12/31/2020,250,250,b3e10412-55c9-4de6-a003-f32397eb4004
planet_C003757,11/02/2020,03/01/2021,90,-96.46870688,41.16271874,C003757,,,planet,01/01/2020,12/31/2020,250,250,b3e10412-55c9-4de6-a003-f32397eb4004
planet_C003759,11/02/2019,05/02/2020,61,-121.738529,39.45902163,C003759,,,planet,01/01/2020,12/31/2020,250,250,a5f15245-e8b7-4d3f-a777-d7fb156e3989
planet_C003759,05/02/2020,11/02/2020,61,-121.738529,39.45902163,C003759,,,planet,01/01/2020,12/31/2020,250,250,a5f15245-e8b7-4d3f-a777-d7fb156e3989
planet_C003759,11/02/2020,03/01/2021,61,-121.738529,39.45902163,C003759,,,planet,01/01/2020,12/31/2020,250,250,a5f15245-e8b7-4d3f-a777-d7fb156e3989
planet_C003766,11/02/2019,05/02/2020,75,-119.4637152,36.23502168,C003766,,,planet,01/01/2020,12/31/2020,250,250,e0b75ddc-3f19-4545-9780-742352d70558
planet_C003766,05/02/2020,11/02/2020,75,-119.4637152,36.23502168,C003766,,,planet,01/01/2020,12/31/2020,250,250,e0b75ddc-3f19-4545-9780-742352d70558
planet_C003766,11/02/2020,03/01/2021,75,-119.4637152,36.23502168,C003766,,,planet,01/01/2020,12/31/2020,250,250,e0b75ddc-3f19-4545-9780-742352d70558
planet_C003771,11/02/2019,05/02/2020,149,-121.5352646,38.10917617,C003771,,,planet,01/01/2020,12/31/2020,250,250,421a9c44-701f-43b6-8167-28a47da6d1d5
planet_C003771,05/02/2020,11/02/2020,149,-121.5352646,38.10917617,C003771,,,planet,01/01/2020,12/31/2020,250,250,421a9c44-701f-43b6-8167-28a47da6d1d5
planet_C003771,11/02/2020,03/01/2021,149,-121.5352646,38.10917617,C003771,,,planet,01/01/2020,12/31/2020,250,250,421a9c44-701f-43b6-8167-28a47da6d1d5
planet_C003781,11/02/2019,05/02/2020,98,-96.44037308,41.17748288,C003781,,,planet,01/01/2020,12/31/2020,250,250,9e925e4d-771f-4a1f-8c8d-74f5e1c51386
planet_C003781,05/02/2020,11/02/2020,98,-96.44037308,41.17748288,C003781,,,planet,01/01/2020,12/31/2020,250,250,9e925e4d-771f-4a1f-8c8d-74f5e1c51386
planet_C003781,11/02/2020,03/01/2021,98,-96.44037308,41.17748288,C003781,,,planet,01/01/2020,12/31/2020,250,250,9e925e4d-771f-4a1f-8c8d-74f5e1c51386
planet_C003789,11/02/2019,05/02/2020,145,-121.4999398,38.09957452,C003789,,,planet,01/01/2020,12/31/2020,250,250,0a8d3cdc-6f29-43dc-9f34-b69de5300d4e
planet_C003789,05/02/2020,11/02/2020,145,-121.4999398,38.09957452,C003789,,,planet,01/01/2020,12/31/2020,250,250,0a8d3cdc-6f29-43dc-9f34-b69de5300d4e
planet_C003789,11/02/2020,03/01/2021,145,-121.4999398,38.09957452,C003789,,,planet,01/01/2020,12/31/2020,250,250,0a8d3cdc-6f29-43dc-9f34-b69de5300d4e
planet_C003794,11/02/2019,05/02/2020,91,-96.46466654,41.16564855,C003794,,,planet,01/01/2020,12/31/2020,250,250,3ab1f333-c4df-49da-89be-be6011feb652
planet_C003794,05/02/2020,11/02/2020,91,-96.46466654,41.16564855,C003794,,,planet,01/01/2020,12/31/2020,250,250,3ab1f333-c4df-49da-89be-be6011feb652
planet_C003794,11/02/2020,03/01/2021,91,-96.46466654,41.16564855,C003794,,,planet,01/01/2020,12/31/2020,250,250,3ab1f333-c4df-49da-89be-be6011feb652
planet_C003798,11/02/2019,05/02/2020,67,-96.82228776,44.32321894,C003798,,,planet,01/01/2020,12/31/2020,133,200,9a1acee7-bf93-42ea-a76a-625727a0882f
planet_C003798,05/02/2020,11/02/2020,67,-96.82228776,44.32321894,C003798,,,planet,01/01/2020,12/31/2020,133,200,9a1acee7-bf93-42ea-a76a-625727a0882f
planet_C003798,11/02/2020,03/01/2021,67,-96.82228776,44.32321894,C003798,,,planet,01/01/2020,12/31/2020,133,200,9a1acee7-bf93-42ea-a76a-625727a0882f
planet_C003800,11/02/2019,05/02/2020,144,-121.4999276,38.09957644,C003800,,,planet,01/01/2020,12/31/2020,250,250,9850876b-82f3-4507-8294-d38cc5a14c79
planet_C003800,05/02/2020,11/02/2020,144,-121.4999276,38.09957644,C003800,,,planet,01/01/2020,12/31/2020,250,250,9850876b-82f3-4507-8294-d38cc5a14c79
planet_C003800,11/02/2020,03/01/2021,144,-121.4999276,38.09957644,C003800,,,planet,01/01/2020,12/31/2020,250,250,9850876b-82f3-4507-8294-d38cc5a14c79
planet_C003804,11/02/2019,05/02/2020,76,-119.4637144,36.23496277,C003804,,,planet,01/01/2020,12/31/2020,250,250,1a5d68f7-a7e6-4f34-941e-229591d6564a
planet_C003804,05/02/2020,11/02/2020,76,-119.4637144,36.23496277,C003804,,,planet,01/01/2020,12/31/2020,250,250,1a5d68f7-a7e6-4f34-941e-229591d6564a
planet_C003804,11/02/2020,03/01/2021,76,-119.4637144,36.23496277,C003804,,,planet,01/01/2020,12/31/2020,250,250,1a5d68f7-a7e6-4f34-941e-229591d6564a
planet_C003819,11/02/2019,05/02/2020,119,-100.771274,41.0875302,C003819,,,planet,01/01/2020,12/31/2020,225,250,c7a68b1a-141b-4bdd-9d16-1624812194ef
planet_C003819,05/02/2020,11/02/2020,119,-100.771274,41.0875302,C003819,,,planet,01/01/2020,12/31/2020,225,250,c7a68b1a-141b-4bdd-9d16-1624812194ef
planet_C003819,11/02/2020,03/01/2021,119,-100.771274,41.0875302,C003819,,,planet,01/01/2020,12/31/2020,225,250,c7a68b1a-141b-4bdd-9d16-1624812194ef
planet_C003824,11/02/2019,05/02/2020,104,-96.4392773,41.18204551,C003824,,,planet,01/01/2020,12/31/2020,250,250,1766cadc-3e0e-46b2-aedb-65ed3d0c820a
planet_C003824,05/02/2020,11/02/2020,104,-96.4392773,41.18204551,C003824,,,planet,01/01/2020,12/31/2020,250,250,1766cadc-3e0e-46b2-aedb-65ed3d0c820a
planet_C003824,11/02/2020,03/01/2021,104,-96.4392773,41.18204551,C003824,,,planet,01/01/2020,12/31/2020,250,250,1766cadc-3e0e-46b2-aedb-65ed3d0c820a
planet_C003849,11/02/2019,05/02/2020,100,-96.4435824,41.18220632,C003849,,,planet,01/01/2020,12/31/2020,229,250,dafbec74-ab61-4e5e-994c-c9a0b45f5993
planet_C003849,05/02/2020,11/02/2020,100,-96.4435824,41.18220632,C003849,,,planet,01/01/2020,12/31/2020,229,250,dafbec74-ab61-4e5e-994c-c9a0b45f5993
planet_C003849,11/02/2020,03/01/2021,100,-96.4435824,41.18220632,C003849,,,planet,01/01/2020,12/31/2020,229,250,dafbec74-ab61-4e5e-994c-c9a0b45f5993
planet_C003873,11/02/2019,05/02/2020,118,-100.7712817,41.08749169,C003873,,,planet,01/01/2020,12/31/2020,225,250,a91d0487-e841-4c48-b6e4-de7de0cafe2f
planet_C003873,05/02/2020,11/02/2020,118,-100.7712817,41.08749169,C003873,,,planet,01/01/2020,12/31/2020,225,250,a91d0487-e841-4c48-b6e4-de7de0cafe2f
planet_C003873,11/02/2020,03/01/2021,118,-100.7712817,41.08749169,C003873,,,planet,01/01/2020,12/31/2020,225,250,a91d0487-e841-4c48-b6e4-de7de0cafe2f
planet_C003891,11/02/2019,05/02/2020,80,-96.664182,40.83566701,C003891,,,planet,01/01/2020,12/31/2020,195,250,e9afb18b-74a5-4686-953d-d84de186348f
planet_C003891,05/02/2020,11/02/2020,80,-96.664182,40.83566701,C003891,,,planet,01/01/2020,12/31/2020,195,250,e9afb18b-74a5-4686-953d-d84de186348f
planet_C003891,11/02/2020,03/01/2021,80,-96.664182,40.83566701,C003891,,,planet,01/01/2020,12/31/2020,195,250,e9afb18b-74a5-4686-953d-d84de186348f
planet_C003895,11/02/2019,05/02/2020,109,-96.60743713,40.85406113,C003895,,,planet,01/01/2020,12/31/2020,202,250,758cba99-28a4-4501-8b8c-c6e396c8c982
planet_C003895,05/02/2020,11/02/2020,109,-96.60743713,40.85406113,C003895,,,planet,01/01/2020,12/31/2020,202,250,758cba99-28a4-4501-8b8c-c6e396c8c982
planet_C003895,11/02/2020,03/01/2021,109,-96.60743713,40.85406113,C003895,,,planet,01/01/2020,12/31/2020,202,250,758cba99-28a4-4501-8b8c-c6e396c8c982
planet_C003897,11/02/2019,05/02/2020,93,-96.46791606,41.16584305,C003897,,,planet,01/01/2020,12/31/2020,250,250,3760294a-2368-460a-93a2-8e29c405f54b
planet_C003897,05/02/2020,11/02/2020,93,-96.46791606,41.16584305,C003897,,,planet,01/01/2020,12/31/2020,250,250,3760294a-2368-460a-93a2-8e29c405f54b
planet_C003897,11/02/2020,03/01/2021,93,-96.46791606,41.16584305,C003897,,,planet,01/01/2020,12/31/2020,250,250,3760294a-2368-460a-93a2-8e29c405f54b
planet_C003908,11/02/2019,05/02/2020,82,-96.65923862,40.83034663,C003908,,,planet,01/01/2020,12/31/2020,196,250,d4b9b5e1-ead1-4e1a-a1aa-d6427e3447dc
planet_C003908,05/02/2020,11/02/2020,82,-96.65923862,40.83034663,C003908,,,planet,01/01/2020,12/31/2020,196,250,d4b9b5e1-ead1-4e1a-a1aa-d6427e3447dc
planet_C003908,11/02/2020,03/01/2021,82,-96.65923862,40.83034663,C003908,,,planet,01/01/2020,12/31/2020,196,250,d4b9b5e1-ead1-4e1a-a1aa-d6427e3447dc
planet_C003911,11/02/2019,05/02/2020,115,-100.7714884,41.08684583,C003911,,,planet,01/01/2020,12/31/2020,225,250,c127b01f-8011-439a-abbf-01a3cd38f1b4
planet_C003911,05/02/2020,11/02/2020,115,-100.7714884,41.08684583,C003911,,,planet,01/01/2020,12/31/2020,225,250,c127b01f-8011-439a-abbf-01a3cd38f1b4
planet_C003911,11/02/2020,03/01/2021,115,-100.7714884,41.08684583,C003911,,,planet,01/01/2020,12/31/2020,225,250,c127b01f-8011-439a-abbf-01a3cd38f1b4
planet_C003918,11/02/2019,05/02/2020,74,-96.76245117,44.32078171,C003918,,,planet,01/01/2020,12/31/2020,137,189,7a68d01c-7435-4036-bebb-7e9141ddacb4
planet_C003918,05/02/2020,11/02/2020,74,-96.76245117,44.32078171,C003918,,,planet,01/01/2020,12/31/2020,137,189,7a68d01c-7435-4036-bebb-7e9141ddacb4
planet_C003918,11/02/2020,03/01/2021,74,-96.76245117,44.32078171,C003918,,,planet,01/01/2020,12/31/2020,137,189,7a68d01c-7435-4036-bebb-7e9141ddacb4
planet_C003919,11/02/2019,05/02/2020,131,-100.77172,41.08688318,C003919,,,planet,01/01/2020,12/31/2020,225,250,a6f01c5e-30d0-4f5a-9f05-cf9876f1c7a9
planet_C003919,05/02/2020,11/02/2020,131,-100.77172,41.08688318,C003919,,,planet,01/01/2020,12/31/2020,225,250,a6f01c5e-30d0-4f5a-9f05-cf9876f1c7a9
planet_C003919,11/02/2020,03/01/2021,131,-100.77172,41.08688318,C003919,,,planet,01/01/2020,12/31/2020,225,250,a6f01c5e-30d0-4f5a-9f05-cf9876f1c7a9
planet_C003923,11/02/2019,05/02/2020,84,-96.48066237,41.16436071,C003923,,,planet,01/01/2020,12/31/2020,250,250,f4c35f41-e1fb-4514-ba08-81b684713fe6
planet_C003923,05/02/2020,11/02/2020,84,-96.48066237,41.16436071,C003923,,,planet,01/01/2020,12/31/2020,250,250,f4c35f41-e1fb-4514-ba08-81b684713fe6
planet_C003923,11/02/2020,03/01/2021,84,-96.48066237,41.16436071,C003923,,,planet,01/01/2020,12/31/2020,250,250,f4c35f41-e1fb-4514-ba08-81b684713fe6
planet_C003924,11/02/2019,05/02/2020,105,-96.43930824,41.18205041,C003924,,,planet,01/01/2020,12/31/2020,250,250,8766fb37-e69c-4d6b-b523-1e298114f6c2
planet_C003924,05/02/2020,11/02/2020,105,-96.43930824,41.18205041,C003924,,,planet,01/01/2020,12/31/2020,250,250,8766fb37-e69c-4d6b-b523-1e298114f6c2
planet_C003924,11/02/2020,03/01/2021,105,-96.43930824,41.18205041,C003924,,,planet,01/01/2020,12/31/2020,250,250,8766fb37-e69c-4d6b-b523-1e298114f6c2
